cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,poll_id,question_id,createddate,timestamp
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Rhode Island,2016-10-25,2016-10-31,Google Consumer Surveys,B,66,lv,0.1252483,38.44,36.63,4.07,43.96932,43.39554,3.117269,47980,75039,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maine CD-2,2016-09-02,2016-09-05,Emerson College,B,400,lv,0.12373,36.2,40.7,14,38.88379,42.74965,10.23183,45421,70720,9/7/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maine CD-1,2016-09-02,2016-09-05,Emerson College,B,400,lv,0.12373,52,30.1,9.3,54.87156,32.41513,5.531834,45420,70719,9/7/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,2016-08-18,2016-08-30,OpinionWorks,B-,754,lv,0.1233895,54,25,6,56.8384,29.14257,2.521794,45341,70497,9/6/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,2016-11-02,2016-11-02,Mitchell Research & Communications,D,1150,lv,0.1232018,47,44,4,45.90459,43.12579,4.301984,48212,75511,11/3/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Louisiana,2016-08-29,2016-09-01,Anzalone Liszt Grove Research,C,605,lv,0.1229547,40,46,NA,39.21892,47.89214,NA,45438,70750,9/9/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-09-29,2016-10-03,SurveyUSA,A,656,lv,0.1228735,46,44,5,46.05392,45.54313,2.860767,46456,72646,10/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Illinois,2016-09-13,2016-09-16,Loras College,B-,600,lv,0.1226938,43,30,8,45.93225,34.2037,4.250665,45887,71662,9/19/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Alabama,2016-10-25,2016-10-31,Google Consumer Surveys,B,443,lv,0.1226366,20.38,56.12,3.79,25.81714,62.48967,2.837269,47942,75001,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Wyoming,2016-10-20,2016-10-28,SurveyMonkey,C-,375,lv,0.1224979,24,60,9,22.5722,61.45224,5.596928,47706,74682,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,2016-10-25,2016-10-31,Google Consumer Surveys,B,380,lv,0.1219396,31.9,38.15,6.69,37.34293,44.54452,5.737269,47981,75040,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,2016-10-21,2016-11-02,Ipsos,A-,610,lv,0.1206781,50.89,33.42,NA,49.64166,33.29877,NA,48232,75533,11/3/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-10-02,2016-10-06,Roanoke College,C+,814,lv,0.120645,45,36,7,45.3784,40.86924,4.375392,46743,73053,10/11/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-10-14,2016-10-27,Ipsos,A-,644,lv,0.1202787,47.99,43.77,NA,46.83743,44.55501,NA,47743,74726,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,2016-10-28,2016-11-03,Ipsos,A-,303,lv,0.1192211,37.96,52.81,NA,36.15757,51.03324,NA,48378,75846,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-08-15,2016-09-12,Utah Valley University,NA,854,lv,0.1191482,44.8,35,4.7,47.02797,40.02636,1.8444,45796,71482,9/14/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-20,2016-10-20,Opinion Savvy/InsiderAdvantage,C-,538,lv,0.1175192,49,45,2.8,48.30289,46.87829,1.208783,47166,73810,10/21/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Mexico,2016-08-19,2016-08-21,Public Policy Polling,B+,1103,v,0.117207,40,31,16,42.50793,35.64186,12.80512,44929,68947,8/24/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Tennessee,2016-10-25,2016-10-31,Google Consumer Surveys,B,422,lv,0.1165871,31.36,42.27,6.3,36.82502,48.75938,5.347269,47984,75043,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,2016-08-17,2016-08-19,YouGov,B,987,lv,0.116568,40,40,7,43.25228,44.50875,4.243637,44902,68878,8/21/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-10-20,2016-10-22,Remington,NA,1787,lv,0.1163674,48,43,3,47.87828,43.78939,2.78478,47331,74065,10/25/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Texas,2016-09-07,2016-09-10,Emerson College,B,700,lv,0.1147918,36.1,42.4,9.9,38.37102,43.71734,6.276251,45729,71376,9/13/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-08-25,2016-08-28,Monmouth University,A+,689,lv,0.1143597,46,39,7,47.22393,42.40467,3.793184,45049,69104,8/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Oregon,2016-10-25,2016-10-31,Google Consumer Surveys,B,429,lv,0.1141623,37.6,30.6,9.38,43.09217,37.206,8.427269,47978,75037,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,2016-10-28,2016-11-03,Ipsos,A-,433,lv,0.1140535,41.76,48.13,NA,40.95332,47.33209,NA,48375,75843,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,2016-08-27,2016-08-30,Monmouth University,A+,404,lv,0.1130626,43,38,7,44.35635,41.49775,3.796751,45244,69555,8/31/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Illinois,2016-10-28,2016-11-03,Ipsos,A-,511,lv,0.112781,51.74,38.99,NA,51.19288,38.47529,NA,48377,75845,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Rhode Island,2016-09-02,2016-09-05,Emerson College,B,800,lv,0.112451,44,41,8,46.95452,43.43243,4.231833,45419,70718,9/7/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-23,2016-10-28,IBD/TIPP,A-,1013,lv,0.1123364,44.5,40.6,6.8,46.43984,41.67399,5.281459,47710,74691,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-10-28,2016-11-03,Ipsos,A-,362,lv,0.1121141,46.83,47.7,NA,46.28265,47.17081,NA,48397,75865,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-25,2016-10-29,Ipsos,A-,1247,lv,0.1115137,42.6,37.1,6,42.71795,38.12148,6.045269,48117,75379,11/2/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Kentucky,2016-10-25,2016-10-31,Google Consumer Surveys,B,363,lv,0.1111951,29.49,41.4,5.87,34.9563,47.89487,4.917269,47958,75017,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,2016-10-28,2016-11-03,Ipsos,A-,327,lv,0.1110448,43.33,43.13,NA,42.11726,41.95465,NA,48386,75854,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,2016-10-28,2016-11-03,Ipsos,A-,346,lv,0.1109615,52.57,36.76,NA,51.53731,35.80943,NA,48385,75853,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,2016-10-25,2016-10-31,Google Consumer Surveys,B,491,lv,0.1109569,46.3,24.67,6.92,51.82715,31.42623,5.967269,47960,75019,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-29,2016-11-04,CVOTER International,C+,1479,lv,0.1084212,49.06,47.82,NA,47.17651,43.81733,NA,48467,75948,11/5/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-10-28,2016-11-03,Ipsos,A-,561,lv,0.1080243,48.83,41.92,NA,48.15192,41.26929,NA,48407,75875,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-11-02,2016-11-04,The Times-Picayune/Lucid,NA,2561,lv,0.1074837,45,39,5,45.37282,41.37216,3.754565,48616,76160,11/7/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,California,2016-08-23,2016-08-30,Tulchin Research,B,601,rv,0.1064468,52,31,7,56.21731,35.42728,2.704578,45724,71368,9/13/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Minnesota,2016-10-25,2016-10-31,Google Consumer Surveys,B,688,lv,0.1061862,34.77,28.58,7.26,40.255,35.15523,6.307269,47964,75023,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-09-20,2016-09-25,American Research Group,C+,522,rv,0.1060782,46,42,6,49.09807,45.55259,3.03141,46153,72151,9/26/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-16,2016-09-19,NBC News/Wall Street Journal,A-,922,lv,0.1060346,43,37,9,44.90425,40.82471,4.797205,45927,71779,9/21/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-27,2016-10-28,Morning Consult,NA,1794,lv,0.1059375,42,39,8,43.4295,41.42948,6.245051,47858,74891,10/31/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,2016-10-14,2016-10-27,Ipsos,A-,368,lv,0.1053119,38.9,53.54,NA,36.48877,53.14129,NA,47724,74707,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-10-25,2016-10-31,Google Consumer Surveys,B,637,lv,0.1052821,42.67,27.9,10.06,48.15867,34.49097,9.107269,47946,75005,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-08-26,2016-08-27,Public Policy Polling,B+,1134,lv,0.1049806,46,42,NA,45.18111,42.55003,NA,45262,69615,9/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-09-15,2016-09-20,Cherry Communications,C,617,lv,0.1045205,43,41,8,45.84408,44.01377,3.869811,46046,72026,9/26/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,2016-10-25,2016-10-31,Google Consumer Surveys,B,726,lv,0.1041286,37.32,38.14,3.86,42.78475,44.62823,2.907269,47965,75024,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-09-05,2016-09-07,Suffolk University,B+,500,lv,0.1037439,41,44,4,43.31552,47.32334,1.595107,45429,70736,9/8/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,2016-10-28,2016-11-03,Ipsos,A-,557,lv,0.1036041,49.72,36.13,NA,49.67775,36.12961,NA,48394,75862,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,2016-10-25,2016-10-31,Google Consumer Surveys,B,540,lv,0.1035459,32.92,41.56,5.31,38.36197,47.9504,4.357269,47951,75010,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-09-12,2016-09-16,Elon University,B+,644,lv,0.1033775,43,44,6,45.49224,48.22368,2.462138,45886,71684,9/20/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-10-28,2016-11-03,Ipsos,A-,485,lv,0.103332,48.15,44.04,NA,47.49934,43.41493,NA,48401,75869,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Texas,2016-10-28,2016-11-03,Ipsos,A-,705,lv,0.1027831,39.55,49.4,NA,38.79284,48.67114,NA,48405,75873,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-10-28,2016-11-03,Ipsos,A-,554,lv,0.1019346,46.97,45.49,NA,46.04648,44.60124,NA,48398,75866,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,2016-10-25,2016-10-31,Google Consumer Surveys,B,656,lv,0.101708,37.89,32.88,7.21,43.36862,39.42779,6.257269,47944,75003,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New York,2016-10-28,2016-11-03,Ipsos,A-,552,lv,0.1016472,56.42,34.22,NA,56.10094,33.93885,NA,48396,75864,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,District of Columbia,2016-10-20,2016-10-28,SurveyMonkey,C-,487,lv,0.1014306,87,5,4,85.60329,6.78432,0.5969274,47663,74684,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Washington,2016-10-25,2016-10-31,Google Consumer Surveys,B,625,lv,0.1012402,43.73,26.69,6.59,49.22565,33.31093,5.637269,47989,75048,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,California,2016-09-12,2016-09-14,Insights West,NA,515,lv,0.100628,57,30,2,59.83021,33.57604,-1.396571,45921,71768,9/21/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-08-26,2016-08-29,Monmouth University,A+,402,lv,0.1001075,48,40,6,49.12748,43.21651,2.792863,45150,69411,8/30/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,2016-09-09,2016-09-13,Emerson College,B,600,lv,0.0997812,39,45,6,41.03067,45.94016,2.438739,45814,71532,9/15/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maine,2016-10-07,2016-10-09,Maine People's Resource Center,C,892,lv,0.0992822,44,36.1,8.8,46.0397,40.08341,5.867116,46753,73104,10/12/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,2016-10-25,2016-10-31,Google Consumer Surveys,B,764,lv,0.0992286,36.46,33.82,6.23,41.9216,40.29469,5.277269,47956,75015,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Washington,2016-09-12,2016-09-14,Insights West,NA,505,lv,0.0990998,38,28,14,41.00975,31.81384,10.60343,45923,71770,9/21/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-09-09,2016-09-13,Emerson College,B,600,lv,0.0987537,38,42,13,40.46981,43.52448,9.438739,45813,71531,9/15/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maine,2016-09-02,2016-09-05,Emerson College,B,800,lv,0.0984512,44,35,12,46.78271,37.18951,8.231833,45418,70717,9/7/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Alabama,2016-10-07,2016-10-27,Ipsos,A-,452,lv,0.0982949,38.93,51.28,NA,37.69525,52.23767,NA,47713,74696,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-31,2016-11-06,USC Dornsife/LA Times,NA,2935,lv,0.0979316,43.23,47.98,NA,44.96227,44.47884,NA,48510,76031,11/7/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-22,2016-10-27,IBD/TIPP,A-,973,lv,0.0974791,43.8,40.8,7.3,45.70798,42.1033,5.688997,47633,74551,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,2016-09-12,2016-09-14,Insights West,NA,484,lv,0.0974591,33,37,8,35.85203,40.60494,4.603429,45920,71767,9/21/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-27,2016-09-29,Fox News/Anderson Robbins Research/Shaw & Company Research,A,911,lv,0.0968037,43,40,8,45.71032,43.00092,4.815785,46311,72421,9/30/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,2016-10-17,2016-10-18,Data Orbital,NA,550,lv,0.096243,41,41,5,41.67609,43.75717,3.651424,47097,73719,10/20/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-12,2016-09-25,RAND (American Life Panel),B-,2516,lv,0.0961127,43.3,33.4,9.8,44.38645,38.43327,5.366592,46762,73120,10/12/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-24,2016-10-28,Ipsos,A-,1196,lv,0.0959451,41,38.1,5.9,41.1089,39.34591,5.82967,48118,75380,11/2/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New York,2016-09-11,2016-09-15,Siena College,A,600,lv,0.0957313,51,30,8,53.70049,34.33366,3.706142,45895,71678,9/20/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,2016-09-07,2016-09-09,Starboard Communications,NA,600,lv,0.095599,35,48,7,38.20813,50.91989,2.827661,45721,71360,9/13/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,2016-10-14,2016-10-27,Ipsos,A-,583,lv,0.0949422,43.11,47.84,NA,41.70256,48.27645,NA,47721,74704,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Kentucky,2016-09-14,2016-09-16,Google Consumer Surveys,B,815,a,0.0934898,23.9,35.4,7.4,32.35889,45.68833,3.207947,47048,73578,10/18/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-01,2016-09-27,Public Religion Research Institute,NA,1296,lv,0.0929268,49,41,4,50.0807,45.25639,1.703641,47328,74053,10/25/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-08-30,2016-09-02,YouGov,B,1088,lv,0.0926474,46,42,4,49.10667,45.43366,1.197944,45320,69701,9/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-10-25,2016-10-31,Google Consumer Surveys,B,661,lv,0.0924499,38.73,33.85,5.73,44.19358,40.33321,4.777269,47987,75046,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-10-25,2016-10-31,Google Consumer Surveys,B,725,lv,0.0920679,34.4,40.6,5.27,39.85287,47.03724,4.317269,47968,75027,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,California,2016-10-28,2016-11-03,Ipsos,A-,742,lv,0.0916042,60.4,30.34,NA,59.83185,29.81014,NA,48370,75838,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-24,2016-10-30,CVOTER International,C+,1299,lv,0.0902442,48.81,47.71,NA,46.68243,44.47441,NA,47882,74938,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,2016-10-21,2016-10-27,Ipsos,A-,335,lv,0.0895408,41.34,37.11,NA,39.67277,37.08828,NA,47732,74715,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Delaware,2016-10-20,2016-10-28,SurveyMonkey,C-,548,lv,0.0884241,52,36,7,50.56113,37.3341,3.596927,47664,74640,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,2016-10-14,2016-10-27,Ipsos,A-,800,lv,0.0879988,50.95,34.25,NA,50.29128,35.76529,NA,47740,74723,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-17,2016-09-20,American Research Group,C+,990,rv,0.0870721,47,44,NA,47.52129,44.69444,NA,45926,71773,9/21/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,2016-10-07,2016-10-27,Ipsos,A-,282,lv,0.0869974,43.53,48.62,NA,42.439,49.78084,NA,47748,74731,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-09-12,2016-09-14,Insights West,NA,398,lv,0.0866482,40,42,5,42.80168,45.53825,1.603429,45922,71769,9/21/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-21,2016-10-26,IBD/TIPP,A-,945,lv,0.08583,42.6,41.4,7.5,44.47287,42.89796,5.787949,47547,74378,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Nebraska,2016-10-13,2016-11-02,Ipsos,A-,328,lv,0.0855995,31.34,52.38,NA,29.69877,52.60867,NA,48238,75539,11/3/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Texas,2016-08-12,2016-08-14,Public Policy Polling,B+,944,lv,0.0855639,38,44,6,39.53941,47.58394,3.257293,44862,68763,8/16/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Kansas,2016-09-06,2016-09-11,SurveyUSA,A,595,lv,0.0853714,36,48,8,37.36916,50.0967,5.014811,45731,71408,9/13/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-28,2016-11-03,CVOTER International,C+,1395,lv,0.0853499,48.53,48.44,NA,46.61365,44.54727,NA,48332,75712,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Connecticut,2016-10-07,2016-10-27,Ipsos,A-,401,lv,0.0839681,51.05,36.25,NA,49.38257,37.36209,NA,47718,74701,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,2016-10-25,2016-10-31,Google Consumer Surveys,B,677,lv,0.0837572,37.5,34.9,7.19,42.97521,41.43317,6.237269,47963,75022,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-23,2016-10-27,Ipsos,A-,1158,lv,0.0836926,41.7,36.4,6.3,41.77705,37.87521,6.137208,47643,74599,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Kentucky,2016-10-07,2016-10-27,Ipsos,A-,463,lv,0.0835583,37.65,56.14,NA,36.42021,57.40198,NA,47727,74710,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,2016-08-22,2016-08-24,Suffolk University,B+,500,lv,0.0833553,43.6,37.2,5.4,46.05639,41.39229,2.908896,44988,69022,8/25/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,2016-10-25,2016-10-31,Google Consumer Surveys,B,816,lv,0.0828822,41.21,28.69,5.29,46.69315,35.25724,4.337269,47990,75049,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-10-14,2016-10-27,Ipsos,A-,697,lv,0.0826378,48.11,39.3,NA,46.82232,40.04187,NA,47752,74735,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-08-20,2016-08-23,Monmouth University,A+,401,lv,0.0823025,44,42,7,44.95752,45.2978,3.808923,44933,68955,8/24/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-28,2016-11-03,Ipsos,A-,916,lv,0.0822141,47.88,46.89,NA,47.78857,46.83163,NA,48374,75842,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-09-09,2016-09-11,Public Policy Polling,B+,878,lv,0.0820717,45,39,6,46.74088,41.52538,3.350633,45722,71362,9/13/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,2016-08-26,2016-08-27,Public Policy Polling,B+,1055,lv,0.0820186,41,47,NA,39.95839,47.28802,NA,45259,69612,9/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Mississippi,2016-10-13,2016-11-02,Ipsos,A-,261,lv,0.0814202,31.66,56.41,NA,31.23158,57.48568,NA,48235,75536,11/3/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-09-22,2016-09-23,Gravis Marketing,B-,850,rv,0.0813269,42,43,6,43.94168,45.25042,3.347579,46032,71988,9/25/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,West Virginia,2016-10-20,2016-10-24,Google Consumer Surveys,B,140,lv,0.0810648,24.58,47.56,7.45,29.96179,55.33519,5.80464,47405,74442,10/27/16,09:14:14  8 Nov 2016
